id,insp_result_code,hs_code,ent_property,consignor_code,trade_mode_code,purpose_code,trade_country_code,prod_reg_no
2286,1.0,0.031382,0.008799,0.014691,0.0049700000000000005,0.015571999999999999,0.012781,0.014577000000000001
5002,0.0,0.0007599999999999999,0.001516,0.0,0.0049700000000000005,0.001506,0.000691,0.0
4180,0.0,0.016256,0.004482,0.015123,0.0049700000000000005,0.015571999999999999,0.004224,0.014706
2856,0.0,0.027087,0.004482,0.025605000000000003,0.0049700000000000005,0.015571999999999999,0.014853,0.02017
919,1.0,0.086538,0.008799,0.086538,0.0049700000000000005,0.015571999999999999,0.00183,0.086538
66,1.0,0.009306,0.004482,0.018315,0.0049700000000000005,0.009394,0.0022649999999999997,0.015773
4886,0.0,0.024074,0.004482,0.0022,0.0049700000000000005,0.015571999999999999,0.001042,0.002137
2668,1.0,0.1,0.004482,0.05,0.0049700000000000005,0.001506,0.029862,0.041667
3720,0.0,0.030981,0.004482,0.060071000000000006,0.0049700000000000005,0.015571999999999999,0.012781,0.060071000000000006
204,1.0,0.030981,0.007215999999999999,0.034444,0.0049700000000000005,0.015571999999999999,0.019355,0.033917
776,1.0,0.030981,0.008799,0.032407,0.0049700000000000005,0.015571999999999999,0.014853,0.032407
4283,0.0,0.0027140000000000003,0.004482,0.0,0.0049700000000000005,0.001506,0.0,0.0
2914,0.0,0.051948,0.001516,0.04187,0.0049700000000000005,0.015571999999999999,0.002478,0.037721
956,1.0,0.040179,0.004482,0.068493,0.0049700000000000005,0.015571999999999999,0.004224,0.06264
4384,0.0,0.00014199999999999998,0.001301,0.0,0.000724,0.001506,0.00183,0.0
584,1.0,0.031382,0.004482,0.036289999999999996,0.0049700000000000005,0.015571999999999999,0.012781,0.035577
184,1.0,0.030981,0.004482,0.033888999999999996,0.0049700000000000005,0.015571999999999999,0.02437,0.037956000000000004
2902,0.0,0.013299,0.008799,0.019108,0.0049700000000000005,0.015571999999999999,0.00183,0.012173999999999999
3881,0.0,0.0,0.004482,0.0,0.0049700000000000005,0.001506,0.0022649999999999997,0.0
